ZEIT_LANG,ZEIT_CODE,RAUM_LANG,RAUM_CODE,ZIM_LANG,ZIM_CODE,ARA_LANG,ARA_CODE,PST_LANG,PST_CODE,WHG,KREISEZH_LANG,KREISEZH_CODE,StichtagDatJahr,StichtagDatJahr_str,Jahr,RAUM_my_sort
2015-12-31,Z31122015,Leimbach,R00023,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 2 (ab 1893),R00200,2015-12-31,2015-12-31,2015,23
2015-12-31,Z31122015,Höngg,R00101,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,6.0,Kreis 10 (ab 1934),R01500,2015-12-31,2015-12-31,2015,101
2015-12-31,Z31122015,Altstetten,R00092,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,26.0,Kreis 9 (ab 1934),R01400,2015-12-31,2015-12-31,2015,92
2015-12-31,Z31122015,Langstrasse,R00042,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,53.0,Kreis 4 (ab 1915),R00700,2015-12-31,2015-12-31,2015,42
2015-12-31,Z31122015,Witikon,R00074,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,60.0,Kreis 7 (ab 1934),R01300,2015-12-31,2015-12-31,2015,74
2015-12-31,Z31122015,Albisrieden,R00091,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,345.0,Kreis 9 (ab 1934),R01400,2015-12-31,2015-12-31,2015,91
2015-12-31,Z31122015,Leimbach,R00023,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 2 (ab 1893),R00200,2015-12-31,2015-12-31,2015,23
2015-12-31,Z31122015,Hirzenbach,R00123,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,15.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2015-12-31,2015-12-31,2015,123
2015-12-31,Z31122015,Werd,R00041,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 4 (ab 1915),R00700,2015-12-31,2015-12-31,2015,41
2015-12-31,Z31122015,Rathaus,R00011,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 1 (Stadtgebiet vor 1893),R10000,2015-12-31,2015-12-31,2015,11
2015-12-31,Z31122015,Friesenberg,R00033,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 3 (ab 1915),R00600,2015-12-31,2015-12-31,2015,33
2015-12-31,Z31122015,Hottingen,R00072,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 7 (ab 1934),R01300,2015-12-31,2015-12-31,2015,72
2015-12-31,Z31122015,Hottingen,R00072,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 7 (ab 1934),R01300,2015-12-31,2015-12-31,2015,72
2015-12-31,Z31122015,Friesenberg,R00033,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 3 (ab 1915),R00600,2015-12-31,2015-12-31,2015,33
2015-12-31,Z31122015,Gewerbeschule,R00051,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 5 (ab 1915),R00800,2015-12-31,2015-12-31,2015,51
2015-12-31,Z31122015,Hard,R00044,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,3.0,Kreis 4 (ab 1915),R00700,2015-12-31,2015-12-31,2015,44
2015-12-31,Z31122015,Langstrasse,R00042,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,2.0,Kreis 4 (ab 1915),R00700,2015-12-31,2015-12-31,2015,42
2015-12-31,Z31122015,Fluntern,R00071,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,14.0,Kreis 7 (ab 1934),R01300,2015-12-31,2015-12-31,2015,71
2015-12-31,Z31122015,Weinegg,R00083,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,2.0,Kreis 8 (ab 1915),R01100,2015-12-31,2015-12-31,2015,83
2015-12-31,Z31122015,Hottingen,R00072,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 7 (ab 1934),R01300,2015-12-31,2015-12-31,2015,72
2015-12-31,Z31122015,Saatlen,R00121,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,0.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2015-12-31,2015-12-31,2015,121
2015-12-31,Z31122015,Wollishofen,R00021,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,115.0,Kreis 2 (ab 1893),R00200,2015-12-31,2015-12-31,2015,21
2015-12-31,Z31122015,Sihlfeld,R00034,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,66.0,Kreis 3 (ab 1915),R00600,2015-12-31,2015-12-31,2015,34
2015-12-31,Z31122015,Hochschulen,R00012,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 1 (Stadtgebiet vor 1893),R10000,2015-12-31,2015-12-31,2015,12
2015-12-31,Z31122015,Unterstrass,R00061,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 6 (ab 1934),R01200,2015-12-31,2015-12-31,2015,61
2015-12-31,Z31122015,Altstetten,R00092,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,19.0,Kreis 9 (ab 1934),R01400,2015-12-31,2015-12-31,2015,92
2015-12-31,Z31122015,Escher Wyss,R00052,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,48.0,Kreis 5 (ab 1915),R00800,2015-12-31,2015-12-31,2015,52
2015-12-31,Z31122015,Leimbach,R00023,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,13.0,Kreis 2 (ab 1893),R00200,2015-12-31,2015-12-31,2015,23
2015-12-31,Z31122015,Rathaus,R00011,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 1 (Stadtgebiet vor 1893),R10000,2015-12-31,2015-12-31,2015,11
2015-12-31,Z31122015,Hirslanden,R00073,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,11.0,Kreis 7 (ab 1934),R01300,2015-12-31,2015-12-31,2015,73
2015-12-31,Z31122015,Langstrasse,R00042,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,38.0,Kreis 4 (ab 1915),R00700,2015-12-31,2015-12-31,2015,42
2015-12-31,Z31122015,Weinegg,R00083,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,15.0,Kreis 8 (ab 1915),R01100,2015-12-31,2015-12-31,2015,83
2015-12-31,Z31122015,Unterstrass,R00061,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,7.0,Kreis 6 (ab 1934),R01200,2015-12-31,2015-12-31,2015,61
2015-12-31,Z31122015,Seefeld,R00081,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,4.0,Kreis 8 (ab 1915),R01100,2015-12-31,2015-12-31,2015,81
2015-12-31,Z31122015,Hard,R00044,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 4 (ab 1915),R00700,2015-12-31,2015-12-31,2015,44
2015-12-31,Z31122015,Fluntern,R00071,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,2.0,Kreis 7 (ab 1934),R01300,2015-12-31,2015-12-31,2015,71
2015-12-31,Z31122015,Oerlikon,R00115,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,2.0,Kreis 11 (ab 1970),R01800,2015-12-31,2015-12-31,2015,115
2015-12-31,Z31122015,Hirzenbach,R00123,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2015-12-31,2015-12-31,2015,123
2015-12-31,Z31122015,Lindenhof,R00013,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 1 (Stadtgebiet vor 1893),R10000,2015-12-31,2015-12-31,2015,13
2015-12-31,Z31122015,Unterstrass,R00061,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,55.0,Kreis 6 (ab 1934),R01200,2015-12-31,2015-12-31,2015,61
2015-12-31,Z31122015,Oerlikon,R00115,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,12.0,Kreis 11 (ab 1970),R01800,2015-12-31,2015-12-31,2015,115
2015-12-31,Z31122015,Affoltern,R00111,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,112.0,Kreis 11 (ab 1970),R01800,2015-12-31,2015-12-31,2015,111
2015-12-31,Z31122015,Fluntern,R00071,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,35.0,Kreis 7 (ab 1934),R01300,2015-12-31,2015-12-31,2015,71
2015-12-31,Z31122015,Werd,R00041,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 4 (ab 1915),R00700,2015-12-31,2015-12-31,2015,41
2015-12-31,Z31122015,Rathaus,R00011,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 1 (Stadtgebiet vor 1893),R10000,2015-12-31,2015-12-31,2015,11
2015-12-31,Z31122015,Escher Wyss,R00052,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,31.0,Kreis 5 (ab 1915),R00800,2015-12-31,2015-12-31,2015,52
2015-12-31,Z31122015,Oberstrass,R00063,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,11.0,Kreis 6 (ab 1934),R01200,2015-12-31,2015-12-31,2015,63
2015-12-31,Z31122015,Gewerbeschule,R00051,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 5 (ab 1915),R00800,2015-12-31,2015-12-31,2015,51
2015-12-31,Z31122015,Seefeld,R00081,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,29.0,Kreis 8 (ab 1915),R01100,2015-12-31,2015-12-31,2015,81
2015-12-31,Z31122015,Oerlikon,R00115,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,22.0,Kreis 11 (ab 1970),R01800,2015-12-31,2015-12-31,2015,115
2015-12-31,Z31122015,Schwamendingen-Mitte,R00122,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,22.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2015-12-31,2015-12-31,2015,122
2015-12-31,Z31122015,Alt-Wiedikon,R00031,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,8.0,Kreis 3 (ab 1915),R00600,2015-12-31,2015-12-31,2015,31
2015-12-31,Z31122015,Affoltern,R00111,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 11 (ab 1970),R01800,2015-12-31,2015-12-31,2015,111
2015-12-31,Z31122015,Weinegg,R00083,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,4.0,Kreis 8 (ab 1915),R01100,2015-12-31,2015-12-31,2015,83
2015-12-31,Z31122015,Hard,R00044,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 4 (ab 1915),R00700,2015-12-31,2015-12-31,2015,44
2015-12-31,Z31122015,Wipkingen,R00102,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,23.0,Kreis 10 (ab 1934),R01500,2015-12-31,2015-12-31,2015,102
2015-12-31,Z31122015,Hottingen,R00072,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 7 (ab 1934),R01300,2015-12-31,2015-12-31,2015,72
2015-12-31,Z31122015,Hirslanden,R00073,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 7 (ab 1934),R01300,2015-12-31,2015-12-31,2015,73
2015-12-31,Z31122015,Seefeld,R00081,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 8 (ab 1915),R01100,2015-12-31,2015-12-31,2015,81
2015-12-31,Z31122015,Hirzenbach,R00123,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,36.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2015-12-31,2015-12-31,2015,123
2015-12-31,Z31122015,Leimbach,R00023,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,11.0,Kreis 2 (ab 1893),R00200,2015-12-31,2015-12-31,2015,23
2015-12-31,Z31122015,Mühlebach,R00082,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,10.0,Kreis 8 (ab 1915),R01100,2015-12-31,2015-12-31,2015,82
2015-12-31,Z31122015,Höngg,R00101,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,11.0,Kreis 10 (ab 1934),R01500,2015-12-31,2015-12-31,2015,101
2015-12-31,Z31122015,Seefeld,R00081,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 8 (ab 1915),R01100,2015-12-31,2015-12-31,2015,81
2015-12-31,Z31122015,Enge,R00024,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,2.0,Kreis 2 (ab 1893),R00200,2015-12-31,2015-12-31,2015,24
2015-12-31,Z31122015,Friesenberg,R00033,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 3 (ab 1915),R00600,2015-12-31,2015-12-31,2015,33
2015-12-31,Z31122015,Fluntern,R00071,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 7 (ab 1934),R01300,2015-12-31,2015-12-31,2015,71
2015-12-31,Z31122015,Seebach,R00119,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,79.0,Kreis 11 (ab 1970),R01800,2015-12-31,2015-12-31,2015,119
2015-12-31,Z31122015,Saatlen,R00121,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,12.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2015-12-31,2015-12-31,2015,121
2015-12-31,Z31122015,Gewerbeschule,R00051,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 5 (ab 1915),R00800,2015-12-31,2015-12-31,2015,51
2015-12-31,Z31122015,Wollishofen,R00021,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,51.0,Kreis 2 (ab 1893),R00200,2015-12-31,2015-12-31,2015,21
2015-12-31,Z31122015,Wipkingen,R00102,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,17.0,Kreis 10 (ab 1934),R01500,2015-12-31,2015-12-31,2015,102
2015-12-31,Z31122015,Gewerbeschule,R00051,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 5 (ab 1915),R00800,2015-12-31,2015-12-31,2015,51
2015-12-31,Z31122015,Seebach,R00119,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,176.0,Kreis 11 (ab 1970),R01800,2015-12-31,2015-12-31,2015,119
2015-12-31,Z31122015,Gewerbeschule,R00051,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 5 (ab 1915),R00800,2015-12-31,2015-12-31,2015,51
2015-12-31,Z31122015,Hard,R00044,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 4 (ab 1915),R00700,2015-12-31,2015-12-31,2015,44
2015-12-31,Z31122015,Albisrieden,R00091,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,67.0,Kreis 9 (ab 1934),R01400,2015-12-31,2015-12-31,2015,91
2015-12-31,Z31122015,Oberstrass,R00063,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 6 (ab 1934),R01200,2015-12-31,2015-12-31,2015,63
2015-12-31,Z31122015,Wollishofen,R00021,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,171.0,Kreis 2 (ab 1893),R00200,2015-12-31,2015-12-31,2015,21
2015-12-31,Z31122015,Witikon,R00074,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,29.0,Kreis 7 (ab 1934),R01300,2015-12-31,2015-12-31,2015,74
2015-12-31,Z31122015,Höngg,R00101,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,82.0,Kreis 10 (ab 1934),R01500,2015-12-31,2015-12-31,2015,101
2015-12-31,Z31122015,Oberstrass,R00063,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 6 (ab 1934),R01200,2015-12-31,2015-12-31,2015,63
2015-12-31,Z31122015,Oberstrass,R00063,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,13.0,Kreis 6 (ab 1934),R01200,2015-12-31,2015-12-31,2015,63
2015-12-31,Z31122015,Hard,R00044,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,25.0,Kreis 4 (ab 1915),R00700,2015-12-31,2015-12-31,2015,44
2015-12-31,Z31122015,Wollishofen,R00021,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,6.0,Kreis 2 (ab 1893),R00200,2015-12-31,2015-12-31,2015,21
2015-12-31,Z31122015,Alt-Wiedikon,R00031,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,4.0,Kreis 3 (ab 1915),R00600,2015-12-31,2015-12-31,2015,31
2015-12-31,Z31122015,Hochschulen,R00012,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 1 (Stadtgebiet vor 1893),R10000,2015-12-31,2015-12-31,2015,12
2015-12-31,Z31122015,Fluntern,R00071,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,31.0,Kreis 7 (ab 1934),R01300,2015-12-31,2015-12-31,2015,71
2015-12-31,Z31122015,Friesenberg,R00033,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,9.0,Kreis 3 (ab 1915),R00600,2015-12-31,2015-12-31,2015,33
2015-12-31,Z31122015,Mühlebach,R00082,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 8 (ab 1915),R01100,2015-12-31,2015-12-31,2015,82
2015-12-31,Z31122015,Lindenhof,R00013,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 1 (Stadtgebiet vor 1893),R10000,2015-12-31,2015-12-31,2015,13
2015-12-31,Z31122015,Saatlen,R00121,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,50.0,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2015-12-31,2015-12-31,2015,121
2015-12-31,Z31122015,Witikon,R00074,"2- und 2,5-Zimmer Wohnung",ZIM0002,Neubau,ARA2001,Baubegonnen,PST0006,9.0,Kreis 7 (ab 1934),R01300,2015-12-31,2015-12-31,2015,74
2015-12-31,Z31122015,Affoltern,R00111,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,29.0,Kreis 11 (ab 1970),R01800,2015-12-31,2015-12-31,2015,111
2015-12-31,Z31122015,Rathaus,R00011,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 1 (Stadtgebiet vor 1893),R10000,2015-12-31,2015-12-31,2015,11
2015-12-31,Z31122015,Affoltern,R00111,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,10.0,Kreis 11 (ab 1970),R01800,2015-12-31,2015-12-31,2015,111
2015-12-31,Z31122015,Hard,R00044,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,37.0,Kreis 4 (ab 1915),R00700,2015-12-31,2015-12-31,2015,44
2015-12-31,Z31122015,Oerlikon,R00115,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,54.0,Kreis 11 (ab 1970),R01800,2015-12-31,2015-12-31,2015,115
2015-12-31,Z31122015,Mühlebach,R00082,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,Baubegonnen,PST0006,4.0,Kreis 8 (ab 1915),R01100,2015-12-31,2015-12-31,2015,82
2015-12-31,Z31122015,Witikon,R00074,"4- und 4,5-Zimmer Wohnung",ZIM0004,Neubau,ARA2001,Baubegonnen,PST0006,7.0,Kreis 7 (ab 1934),R01300,2015-12-31,2015-12-31,2015,74
2015-12-31,Z31122015,Rathaus,R00011,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,1.0,Kreis 1 (Stadtgebiet vor 1893),R10000,2015-12-31,2015-12-31,2015,11
2015-12-31,Z31122015,Lindenhof,R00013,"1- und 1,5-Zimmer Wohnung",ZIM0001,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 1 (Stadtgebiet vor 1893),R10000,2015-12-31,2015-12-31,2015,13
2015-12-31,Z31122015,Alt-Wiedikon,R00031,"3- und 3,5-Zimmer Wohnung",ZIM0003,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,21.0,Kreis 3 (ab 1915),R00600,2015-12-31,2015-12-31,2015,31
2015-12-31,Z31122015,Rathaus,R00011,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,0.0,Kreis 1 (Stadtgebiet vor 1893),R10000,2015-12-31,2015-12-31,2015,11
2015-12-31,Z31122015,Oberstrass,R00063,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,1.0,Kreis 6 (ab 1934),R01200,2015-12-31,2015-12-31,2015,63
2015-12-31,Z31122015,Albisrieden,R00091,"5- und 5,5-Zimmer Wohnung",ZIM0005,Neubau,ARA2001,"Bewilligt harmonisiert (Bewillgt, Freigegeben, Sistiert)",PST0101,11.0,Kreis 9 (ab 1934),R01400,2015-12-31,2015-12-31,2015,91
2015-12-31,Z31122015,Alt-Wiedikon,R00031,6- und mehr-Zimmer Wohnung,ZIM0060,Neubau,ARA2001,Baubegonnen,PST0006,0.0,Kreis 3 (ab 1915),R00600,2015-12-31,2015-12-31,2015,31
