ZEIT_LANG,ZEIT_CODE,RAUM_LANG,RAUM_CODE,BEW,Datenstatus,QUARTIEREZH_LANG,QUARTIEREZH_CODE,KREISEZH_LANG,KREISEZH_CODE,StichtagDatJahr,StichtagDatJahr_str,Jahr,RAUM_my_sort
2018-12-31,Z31122018,Schöntalstrasse,R3Z060,1686.0,Veröffentlicht,Werd,R00041,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,60
2018-12-31,Z31122018,Schöneggplatz,R3Z061,2095.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,61
2018-12-31,Z31122018,Bäckeranlage,R3Z062,1449.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,62
2018-12-31,Z31122018,Wengi,R3Z063,3020.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,63
2018-12-31,Z31122018,Bezirksgebäude,R3Z064,356.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,64
2018-12-31,Z31122018,Volkshaus,R3Z065,2144.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,65
2018-12-31,Z31122018,Kaserne,R3Z066,2047.0,Veröffentlicht,Langstrasse,R00042,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,66
2018-12-31,Z31122018,Schlachthof,R3Z067,2104.0,Veröffentlicht,Hard,R00044,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,67
2018-12-31,Z31122018,Hardau,R3Z068,3452.0,Veröffentlicht,Hard,R00044,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,68
2018-12-31,Z31122018,Bullingerhof,R3Z069,3005.0,Veröffentlicht,Hard,R00044,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,69
2018-12-31,Z31122018,Lochergut,R3Z070,2002.0,Veröffentlicht,Hard,R00044,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,70
2018-12-31,Z31122018,Güterbahnhof,R3Z071,2600.0,Veröffentlicht,Hard,R00044,Kreis 4 (ab 1915),R00700,2018-12-31,2018-12-31,2018,71
2018-12-31,Z31122018,Josefswiese,R3Z072,2634.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2018-12-31,2018-12-31,2018,72
2018-12-31,Z31122018,Quellenstrasse,R3Z073,3519.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2018-12-31,2018-12-31,2018,73
2018-12-31,Z31122018,Kornhaus,R3Z074,732.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2018-12-31,2018-12-31,2018,74
2018-12-31,Z31122018,Berufsschulen,R3Z075,237.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2018-12-31,2018-12-31,2018,75
2018-12-31,Z31122018,Ackerstrasse,R3Z076,1479.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2018-12-31,2018-12-31,2018,76
2018-12-31,Z31122018,Konradstrasse,R3Z077,912.0,Veröffentlicht,Gewerbeschule,R00051,Kreis 5 (ab 1915),R00800,2018-12-31,2018-12-31,2018,77
2018-12-31,Z31122018,Hardturm,R3Z078,2094.0,Veröffentlicht,Escher Wyss,R00052,Kreis 5 (ab 1915),R00800,2018-12-31,2018-12-31,2018,78
2018-12-31,Z31122018,Technopark,R3Z079,2537.0,Veröffentlicht,Escher Wyss,R00052,Kreis 5 (ab 1915),R00800,2018-12-31,2018-12-31,2018,79
2018-12-31,Z31122018,Neue Hard,R3Z080,1276.0,Veröffentlicht,Escher Wyss,R00052,Kreis 5 (ab 1915),R00800,2018-12-31,2018-12-31,2018,80
2018-12-31,Z31122018,KV-Business School,R3Z081,159.0,Veröffentlicht,Escher Wyss,R00052,Kreis 5 (ab 1915),R00800,2018-12-31,2018-12-31,2018,81
2018-12-31,Z31122018,Nordheim,R3Z082,1257.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,82
2018-12-31,Z31122018,Kiefernweg,R3Z083,1904.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,83
2018-12-31,Z31122018,Allenmoos,R3Z084,801.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,84
2018-12-31,Z31122018,Radio-Studio,R3Z085,1235.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,85
2018-12-31,Z31122018,Steinkluppe,R3Z086,1848.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,86
2018-12-31,Z31122018,Seminarstrasse,R3Z087,1753.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,87
2018-12-31,Z31122018,Guggach,R3Z088,2568.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,88
2018-12-31,Z31122018,Scheuchzerstrasse,R3Z089,2999.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,89
2018-12-31,Z31122018,Irchel,R3Z090,1906.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,90
2018-12-31,Z31122018,Weinbergstrasse,R3Z091,1547.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,91
2018-12-31,Z31122018,Krone,R3Z092,2594.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,92
2018-12-31,Z31122018,Drahtschmidli,R3Z093,1212.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,93
2018-12-31,Z31122018,Beckenhof,R3Z094,1770.0,Veröffentlicht,Unterstrass,R00061,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,94
2018-12-31,Z31122018,Strickhof,R3Z095,395.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,95
2018-12-31,Z31122018,Letzistrasse,R3Z096,1954.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,96
2018-12-31,Z31122018,Riedtli,R3Z097,1806.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,97
2018-12-31,Z31122018,Culmannstrasse,R3Z098,2482.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,98
2018-12-31,Z31122018,Bolleystrasse,R3Z099,1463.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,99
2018-12-31,Z31122018,Rigiviertel,R3Z100,2017.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,100
2018-12-31,Z31122018,Rigiblick,R3Z101,810.0,Veröffentlicht,Oberstrass,R00063,Kreis 6 (ab 1934),R01200,2018-12-31,2018-12-31,2018,101
2018-12-31,Z31122018,Susenberg,R3Z102,1837.0,Veröffentlicht,Fluntern,R00071,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,102
2018-12-31,Z31122018,Keltenstrasse,R3Z103,1100.0,Veröffentlicht,Fluntern,R00071,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,103
2018-12-31,Z31122018,Toblerstrasse,R3Z104,2455.0,Veröffentlicht,Fluntern,R00071,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,104
2018-12-31,Z31122018,Hochstrasse,R3Z105,1319.0,Veröffentlicht,Fluntern,R00071,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,105
2018-12-31,Z31122018,Platte,R3Z106,1463.0,Veröffentlicht,Fluntern,R00071,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,106
2018-12-31,Z31122018,Zoo,R3Z107,311.0,Veröffentlicht,Fluntern,R00071,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,107
2018-12-31,Z31122018,Dolder,R3Z108,200.0,Veröffentlicht,Hottingen,R00072,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,108
2018-12-31,Z31122018,Sonnenberg,R3Z109,878.0,Veröffentlicht,Hottingen,R00072,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,109
2018-12-31,Z31122018,Doldertal,R3Z110,1142.0,Veröffentlicht,Hottingen,R00072,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,110
2018-12-31,Z31122018,Kantonsschule,R3Z111,2694.0,Veröffentlicht,Hottingen,R00072,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,111
2018-12-31,Z31122018,Merkurplatz,R3Z112,2586.0,Veröffentlicht,Hottingen,R00072,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,112
2018-12-31,Z31122018,Carmenstrasse,R3Z113,1361.0,Veröffentlicht,Hottingen,R00072,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,113
2018-12-31,Z31122018,Eidmattstrasse,R3Z114,2404.0,Veröffentlicht,Hottingen,R00072,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,114
2018-12-31,Z31122018,Degenried,R3Z115,1472.0,Veröffentlicht,Hirslanden,R00073,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,115
2018-12-31,Z31122018,Klus,R3Z116,2516.0,Veröffentlicht,Hirslanden,R00073,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,116
2018-12-31,Z31122018,Hegibach,R3Z117,3500.0,Veröffentlicht,Hirslanden,R00073,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,117
2018-12-31,Z31122018,Buchzelgstrasse,R3Z118,2754.0,Veröffentlicht,Witikon,R00074,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,118
2018-12-31,Z31122018,Carl Spitteler-Strasse,R3Z119,2070.0,Veröffentlicht,Witikon,R00074,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,119
2018-12-31,Z31122018,Eierbrecht,R3Z120,1781.0,Veröffentlicht,Witikon,R00074,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,120
2018-12-31,Z31122018,Loorenstrasse,R3Z121,683.0,Veröffentlicht,Witikon,R00074,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,121
2018-12-31,Z31122018,Glockenacker,R3Z122,1060.0,Veröffentlicht,Witikon,R00074,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,122
2018-12-31,Z31122018,Kienastenwies,R3Z123,1415.0,Veröffentlicht,Witikon,R00074,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,123
2018-12-31,Z31122018,Wiesliacher,R3Z124,1190.0,Veröffentlicht,Witikon,R00074,Kreis 7 (ab 1934),R01300,2018-12-31,2018-12-31,2018,124
2018-12-31,Z31122018,Seebad Utoquai,R3Z125,1290.0,Veröffentlicht,Seefeld,R00081,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,125
2018-12-31,Z31122018,Bellerive,R3Z126,2142.0,Veröffentlicht,Seefeld,R00081,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,126
2018-12-31,Z31122018,Tiefenbrunnen,R3Z127,1821.0,Veröffentlicht,Seefeld,R00081,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,127
2018-12-31,Z31122018,Kreuzstrasse,R3Z129,2211.0,Veröffentlicht,Mühlebach,R00082,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,129
2018-12-31,Z31122018,Gemeinschaftszentrum,R3Z130,1085.0,Veröffentlicht,Mühlebach,R00082,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,130
2018-12-31,Z31122018,Wildbachstrasse,R3Z131,2013.0,Veröffentlicht,Mühlebach,R00082,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,131
2018-12-31,Z31122018,Mühle,R3Z132,1006.0,Veröffentlicht,Mühlebach,R00082,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,132
2018-12-31,Z31122018,Neumünster,R3Z133,524.0,Veröffentlicht,Weinegg,R00083,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,133
2018-12-31,Z31122018,Botanischer Garten,R3Z134,701.0,Veröffentlicht,Weinegg,R00083,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,134
2018-12-31,Z31122018,Burghölzli,R3Z135,1975.0,Veröffentlicht,Weinegg,R00083,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,135
2018-12-31,Z31122018,Rehalp,R3Z136,2020.0,Veröffentlicht,Weinegg,R00083,Kreis 8 (ab 1915),R01100,2018-12-31,2018-12-31,2018,136
2018-12-31,Z31122018,Brünneliacker,R3Z137,1144.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,137
2018-12-31,Z31122018,In den Rütenen,R3Z138,2055.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,138
2018-12-31,Z31122018,Bockhornstrasse,R3Z139,1406.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,139
2018-12-31,Z31122018,Zollfreilager,R3Z140,4696.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,140
2018-12-31,Z31122018,In der Ey,R3Z141,3791.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,141
2018-12-31,Z31122018,Mühlezelgstrasse,R3Z142,2233.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,142
2018-12-31,Z31122018,Letzigraben,R3Z143,1849.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,143
2018-12-31,Z31122018,Sackzelg,R3Z144,968.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,144
2018-12-31,Z31122018,Espenhof,R3Z145,4162.0,Veröffentlicht,Albisrieden,R00091,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,145
2018-12-31,Z31122018,Dunkelhölzli,R3Z146,2798.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,146
2018-12-31,Z31122018,Loogarten,R3Z147,2452.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,147
2018-12-31,Z31122018,Eichbühl,R3Z148,2317.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,148
2018-12-31,Z31122018,Buchlern,R3Z149,2854.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,149
2018-12-31,Z31122018,Dachslern,R3Z150,2587.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,150
2018-12-31,Z31122018,Bachmatt,R3Z151,2820.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,151
2018-12-31,Z31122018,Werdhölzli,R3Z152,865.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,152
2018-12-31,Z31122018,Hardhof,R3Z153,631.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,153
2018-12-31,Z31122018,Altstetterplatz,R3Z154,2875.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,154
2018-12-31,Z31122018,Calanda,R3Z155,1722.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,155
2018-12-31,Z31122018,Zwyssig,R3Z156,1694.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,156
2018-12-31,Z31122018,Grimsel,R3Z157,2130.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,157
2018-12-31,Z31122018,Edelweiss,R3Z158,1658.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,158
2018-12-31,Z31122018,Letzigrund,R3Z159,2355.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,159
2018-12-31,Z31122018,Juchhof,R3Z160,957.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,160
2018-12-31,Z31122018,Grünaustrasse,R3Z161,2746.0,Veröffentlicht,Altstetten,R00092,Kreis 9 (ab 1934),R01400,2018-12-31,2018-12-31,2018,161
2018-12-31,Z31122018,Riedhof,R3Z162,3563.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,162
2018-12-31,Z31122018,Hönggerberg,R3Z163,2742.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,163
2018-12-31,Z31122018,Imbisbühlstrasse,R3Z164,3263.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,164
2018-12-31,Z31122018,Werdinsel,R3Z165,2280.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,165
2018-12-31,Z31122018,ETH Hönggerberg,R3Z166,912.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,166
2018-12-31,Z31122018,Bauherrenstrasse,R3Z167,1590.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,167
2018-12-31,Z31122018,Grossmannstrasse,R3Z168,2304.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,168
2018-12-31,Z31122018,Waidbad,R3Z169,1811.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,169
2018-12-31,Z31122018,Rütihof,R3Z170,3504.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,170
2018-12-31,Z31122018,Gsteigstrasse,R3Z171,2051.0,Veröffentlicht,Höngg,R00101,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,171
2018-12-31,Z31122018,Waidspital,R3Z172,1111.0,Veröffentlicht,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,172
2018-12-31,Z31122018,Im Sydefädeli,R3Z173,3424.0,Veröffentlicht,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,173
2018-12-31,Z31122018,Zschokkestrasse,R3Z174,1929.0,Veröffentlicht,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,174
2018-12-31,Z31122018,Rosengartenstrasse,R3Z175,1651.0,Veröffentlicht,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,175
2018-12-31,Z31122018,Röschibachstrasse,R3Z176,3018.0,Veröffentlicht,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,176
2018-12-31,Z31122018,Schubertstrasse,R3Z177,2971.0,Veröffentlicht,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,177
2018-12-31,Z31122018,Letten,R3Z178,2217.0,Veröffentlicht,Wipkingen,R00102,Kreis 10 (ab 1934),R01500,2018-12-31,2018-12-31,2018,178
2018-12-31,Z31122018,Mühlacker,R3Z179,4141.0,Veröffentlicht,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,179
2018-12-31,Z31122018,Holzerhurd,R3Z180,2301.0,Veröffentlicht,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,180
2018-12-31,Z31122018,Zehntenhausplatz,R3Z181,4759.0,Veröffentlicht,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,181
2018-12-31,Z31122018,Lerchenberg,R3Z182,6661.0,Veröffentlicht,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,182
2018-12-31,Z31122018,Schützenmatt,R3Z183,1915.0,Veröffentlicht,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,183
2018-12-31,Z31122018,Hürst,R3Z184,3465.0,Veröffentlicht,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,184
2018-12-31,Z31122018,Reckenholz,R3Z185,3320.0,Veröffentlicht,Affoltern,R00111,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,185
2018-12-31,Z31122018,Neu-Oerlikon,R3Z186,5246.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,186
2018-12-31,Z31122018,Holunderhof,R3Z187,1701.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,187
2018-12-31,Z31122018,Albin Zollinger-Platz,R3Z188,3292.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,188
2018-12-31,Z31122018,Marktplatz Oerlikon,R3Z189,2043.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,189
2018-12-31,Z31122018,Tramdepot,R3Z190,2461.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,190
2018-12-31,Z31122018,Messegelände,R3Z191,1619.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,191
2018-12-31,Z31122018,Magdalenenstrasse,R3Z192,2210.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,192
2018-12-31,Z31122018,Berninaplatz,R3Z193,2473.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,193
2018-12-31,Z31122018,Gorwiden,R3Z194,1428.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,194
2018-12-31,Z31122018,Murwiesenstrasse,R3Z195,741.0,Veröffentlicht,Oerlikon,R00115,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,195
2018-12-31,Z31122018,Köschenrüti,R3Z196,4239.0,Veröffentlicht,Seebach,R00119,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,196
2018-12-31,Z31122018,Schwandenholz,R3Z197,3499.0,Veröffentlicht,Seebach,R00119,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,197
2018-12-31,Z31122018,Felsenrain,R3Z198,2113.0,Veröffentlicht,Seebach,R00119,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,198
2018-12-31,Z31122018,Höhenring,R3Z199,4185.0,Veröffentlicht,Seebach,R00119,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,199
2018-12-31,Z31122018,Ausserdorfstrasse,R3Z200,964.0,Veröffentlicht,Seebach,R00119,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,200
2018-12-31,Z31122018,Eichrain,R3Z201,4761.0,Veröffentlicht,Seebach,R00119,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,201
2018-12-31,Z31122018,Ettenfeld,R3Z202,1829.0,Veröffentlicht,Seebach,R00119,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,202
2018-12-31,Z31122018,Grünhaldenstrasse,R3Z203,2011.0,Veröffentlicht,Seebach,R00119,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,203
2018-12-31,Z31122018,Leutschenbach,R3Z204,1967.0,Veröffentlicht,Seebach,R00119,Kreis 11 (ab 1970),R01800,2018-12-31,2018-12-31,2018,204
2018-12-31,Z31122018,Hagenholz,R3Z205,3523.0,Veröffentlicht,Saatlen,R00121,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2018-12-31,2018-12-31,2018,205
2018-12-31,Z31122018,Dreispitz,R3Z206,3586.0,Veröffentlicht,Saatlen,R00121,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2018-12-31,2018-12-31,2018,206
2018-12-31,Z31122018,Auzelg,R3Z207,1473.0,Veröffentlicht,Saatlen,R00121,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2018-12-31,2018-12-31,2018,207
2018-12-31,Z31122018,Tulpenstrasse,R3Z208,1855.0,Veröffentlicht,Schwamendingen-Mitte,R00122,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2018-12-31,2018-12-31,2018,208
2018-12-31,Z31122018,Bocklerstrasse,R3Z209,1580.0,Veröffentlicht,Schwamendingen-Mitte,R00122,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2018-12-31,2018-12-31,2018,209
2018-12-31,Z31122018,Auhof,R3Z210,2795.0,Veröffentlicht,Schwamendingen-Mitte,R00122,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2018-12-31,2018-12-31,2018,210
2018-12-31,Z31122018,Schürgistrasse,R3Z211,2826.0,Veröffentlicht,Schwamendingen-Mitte,R00122,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2018-12-31,2018-12-31,2018,211
2018-12-31,Z31122018,Roswiesenstrasse,R3Z212,2044.0,Veröffentlicht,Schwamendingen-Mitte,R00122,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2018-12-31,2018-12-31,2018,212
2018-12-31,Z31122018,Kronwiesenstrasse,R3Z213,1574.0,Veröffentlicht,Hirzenbach,R00123,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2018-12-31,2018-12-31,2018,213
2018-12-31,Z31122018,Hirzenbachstrasse,R3Z214,3895.0,Veröffentlicht,Hirzenbach,R00123,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2018-12-31,2018-12-31,2018,214
