ZEIT_LANG,ZEIT_CODE,RAUM_LANG,RAUM_CODE,BEW,Datenstatus,KREISEZH_LANG,KREISEZH_CODE,StichtagDatJahr,StichtagDatJahr_str,Jahr,RAUM_my_sort
2002-12-31,Z31122002,Unterstrass,R00061,19863.0,Definitiv,Kreis 6 (ab 1934),R01200,2002-12-31,2002-12-31,2002,61
2002-12-31,Z31122002,Wollishofen,R00021,15771.0,Definitiv,Kreis 2 (ab 1893),R00200,2002-12-31,2002-12-31,2002,21
2002-12-31,Z31122002,Weinegg,R00083,4776.0,Definitiv,Kreis 8 (ab 1915),R01100,2002-12-31,2002-12-31,2002,83
2002-12-31,Z31122002,Gewerbeschule,R00051,9900.0,Definitiv,Kreis 5 (ab 1915),R00800,2002-12-31,2002-12-31,2002,51
2002-12-31,Z31122002,Leimbach,R00023,4681.0,Definitiv,Kreis 2 (ab 1893),R00200,2002-12-31,2002-12-31,2002,23
2002-12-31,Z31122002,Werd,R00041,3850.0,Definitiv,Kreis 4 (ab 1915),R00700,2002-12-31,2002-12-31,2002,41
2002-12-31,Z31122002,Hard,R00044,12856.0,Definitiv,Kreis 4 (ab 1915),R00700,2002-12-31,2002-12-31,2002,44
2002-12-31,Z31122002,Höngg,R00101,20570.0,Definitiv,Kreis 10 (ab 1934),R01500,2002-12-31,2002-12-31,2002,101
2002-12-31,Z31122002,Oerlikon,R00115,18778.0,Definitiv,Kreis 11 (ab 1970),R01800,2002-12-31,2002-12-31,2002,115
2002-12-31,Z31122002,Lindenhof,R00013,950.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,2002-12-31,2002-12-31,2002,13
2002-12-31,Z31122002,Schwamendingen-Mitte,R00122,10373.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2002-12-31,2002-12-31,2002,122
2002-12-31,Z31122002,Seebach,R00119,18972.0,Definitiv,Kreis 11 (ab 1970),R01800,2002-12-31,2002-12-31,2002,119
2002-12-31,Z31122002,Rathaus,R00011,3128.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,2002-12-31,2002-12-31,2002,11
2002-12-31,Z31122002,Wipkingen,R00102,15495.0,Definitiv,Kreis 10 (ab 1934),R01500,2002-12-31,2002-12-31,2002,102
2002-12-31,Z31122002,Saatlen,R00121,6663.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2002-12-31,2002-12-31,2002,121
2002-12-31,Z31122002,Enge,R00024,8279.0,Definitiv,Kreis 2 (ab 1893),R00200,2002-12-31,2002-12-31,2002,24
2002-12-31,Z31122002,Affoltern,R00111,18705.0,Definitiv,Kreis 11 (ab 1970),R01800,2002-12-31,2002-12-31,2002,111
2002-12-31,Z31122002,Fluntern,R00071,7069.0,Definitiv,Kreis 7 (ab 1934),R01300,2002-12-31,2002-12-31,2002,71
2002-12-31,Z31122002,Sihlfeld,R00034,20731.0,Definitiv,Kreis 3 (ab 1915),R00600,2002-12-31,2002-12-31,2002,34
2002-12-31,Z31122002,Friesenberg,R00033,10188.0,Definitiv,Kreis 3 (ab 1915),R00600,2002-12-31,2002-12-31,2002,33
2002-12-31,Z31122002,Hirzenbach,R00123,11434.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2002-12-31,2002-12-31,2002,123
2002-12-31,Z31122002,Hochschulen,R00012,727.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,2002-12-31,2002-12-31,2002,12
2002-12-31,Z31122002,Seefeld,R00081,5122.0,Definitiv,Kreis 8 (ab 1915),R01100,2002-12-31,2002-12-31,2002,81
2002-12-31,Z31122002,Oberstrass,R00063,9725.0,Definitiv,Kreis 6 (ab 1934),R01200,2002-12-31,2002-12-31,2002,63
2002-12-31,Z31122002,Altstetten,R00092,28776.0,Definitiv,Kreis 9 (ab 1934),R01400,2002-12-31,2002-12-31,2002,92
2001-12-31,Z31122001,Rathaus,R00011,3103.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,2001-12-31,2001-12-31,2001,11
2001-12-31,Z31122001,Mühlebach,R00082,5486.0,Definitiv,Kreis 8 (ab 1915),R01100,2001-12-31,2001-12-31,2001,82
2001-12-31,Z31122001,Schwamendingen-Mitte,R00122,10430.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2001-12-31,2001-12-31,2001,122
2001-12-31,Z31122001,Hard,R00044,12841.0,Definitiv,Kreis 4 (ab 1915),R00700,2001-12-31,2001-12-31,2001,44
2001-12-31,Z31122001,Langstrasse,R00042,10276.0,Definitiv,Kreis 4 (ab 1915),R00700,2001-12-31,2001-12-31,2001,42
2001-12-31,Z31122001,Fluntern,R00071,7221.0,Definitiv,Kreis 7 (ab 1934),R01300,2001-12-31,2001-12-31,2001,71
2001-12-31,Z31122001,Höngg,R00101,20588.0,Definitiv,Kreis 10 (ab 1934),R01500,2001-12-31,2001-12-31,2001,101
2001-12-31,Z31122001,Seebach,R00119,18103.0,Definitiv,Kreis 11 (ab 1970),R01800,2001-12-31,2001-12-31,2001,119
2001-12-31,Z31122001,Escher Wyss,R00052,2133.0,Definitiv,Kreis 5 (ab 1915),R00800,2001-12-31,2001-12-31,2001,52
2001-12-31,Z31122001,Altstetten,R00092,28783.0,Definitiv,Kreis 9 (ab 1934),R01400,2001-12-31,2001-12-31,2001,92
2001-12-31,Z31122001,Weinegg,R00083,4816.0,Definitiv,Kreis 8 (ab 1915),R01100,2001-12-31,2001-12-31,2001,83
2001-12-31,Z31122001,Sihlfeld,R00034,20704.0,Definitiv,Kreis 3 (ab 1915),R00600,2001-12-31,2001-12-31,2001,34
2001-12-31,Z31122001,Lindenhof,R00013,948.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,2001-12-31,2001-12-31,2001,13
2001-12-31,Z31122001,Seefeld,R00081,5025.0,Definitiv,Kreis 8 (ab 1915),R01100,2001-12-31,2001-12-31,2001,81
2001-12-31,Z31122001,Hirslanden,R00073,6800.0,Definitiv,Kreis 7 (ab 1934),R01300,2001-12-31,2001-12-31,2001,73
2001-12-31,Z31122001,Werd,R00041,3838.0,Definitiv,Kreis 4 (ab 1915),R00700,2001-12-31,2001-12-31,2001,41
2001-12-31,Z31122001,City,R00014,907.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,2001-12-31,2001-12-31,2001,14
2001-12-31,Z31122001,Affoltern,R00111,18693.0,Definitiv,Kreis 11 (ab 1970),R01800,2001-12-31,2001-12-31,2001,111
2001-12-31,Z31122001,Witikon,R00074,9559.0,Definitiv,Kreis 7 (ab 1934),R01300,2001-12-31,2001-12-31,2001,74
2001-12-31,Z31122001,Wollishofen,R00021,15928.0,Definitiv,Kreis 2 (ab 1893),R00200,2001-12-31,2001-12-31,2001,21
2001-12-31,Z31122001,Friesenberg,R00033,10042.0,Definitiv,Kreis 3 (ab 1915),R00600,2001-12-31,2001-12-31,2001,33
2001-12-31,Z31122001,Saatlen,R00121,6386.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2001-12-31,2001-12-31,2001,121
2001-12-31,Z31122001,Unterstrass,R00061,19831.0,Definitiv,Kreis 6 (ab 1934),R01200,2001-12-31,2001-12-31,2001,61
2001-12-31,Z31122001,Enge,R00024,8102.0,Definitiv,Kreis 2 (ab 1893),R00200,2001-12-31,2001-12-31,2001,24
2001-12-31,Z31122001,Wipkingen,R00102,15567.0,Definitiv,Kreis 10 (ab 1934),R01500,2001-12-31,2001-12-31,2001,102
2001-12-31,Z31122001,Oerlikon,R00115,18223.0,Definitiv,Kreis 11 (ab 1970),R01800,2001-12-31,2001-12-31,2001,115
2001-12-31,Z31122001,Albisrieden,R00091,16614.0,Definitiv,Kreis 9 (ab 1934),R01400,2001-12-31,2001-12-31,2001,91
2001-12-31,Z31122001,Hochschulen,R00012,738.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,2001-12-31,2001-12-31,2001,12
2001-12-31,Z31122001,Hirzenbach,R00123,11302.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2001-12-31,2001-12-31,2001,123
2001-12-31,Z31122001,Gewerbeschule,R00051,9835.0,Definitiv,Kreis 5 (ab 1915),R00800,2001-12-31,2001-12-31,2001,51
2001-12-31,Z31122001,Alt-Wiedikon,R00031,14692.0,Definitiv,Kreis 3 (ab 1915),R00600,2001-12-31,2001-12-31,2001,31
2001-12-31,Z31122001,Oberstrass,R00063,9764.0,Definitiv,Kreis 6 (ab 1934),R01200,2001-12-31,2001-12-31,2001,63
2001-12-31,Z31122001,Hottingen,R00072,10096.0,Definitiv,Kreis 7 (ab 1934),R01300,2001-12-31,2001-12-31,2001,72
2001-12-31,Z31122001,Leimbach,R00023,4668.0,Definitiv,Kreis 2 (ab 1893),R00200,2001-12-31,2001-12-31,2001,23
2000-12-31,Z31122000,Wollishofen,R00021,16102.0,Definitiv,Kreis 2 (ab 1893),R00200,2000-12-31,2000-12-31,2000,21
2000-12-31,Z31122000,Altstetten,R00092,28174.0,Definitiv,Kreis 9 (ab 1934),R01400,2000-12-31,2000-12-31,2000,92
2000-12-31,Z31122000,Enge,R00024,8189.0,Definitiv,Kreis 2 (ab 1893),R00200,2000-12-31,2000-12-31,2000,24
2000-12-31,Z31122000,Albisrieden,R00091,16445.0,Definitiv,Kreis 9 (ab 1934),R01400,2000-12-31,2000-12-31,2000,91
2000-12-31,Z31122000,Höngg,R00101,20423.0,Definitiv,Kreis 10 (ab 1934),R01500,2000-12-31,2000-12-31,2000,101
2000-12-31,Z31122000,Schwamendingen-Mitte,R00122,10479.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2000-12-31,2000-12-31,2000,122
2000-12-31,Z31122000,Gewerbeschule,R00051,9824.0,Definitiv,Kreis 5 (ab 1915),R00800,2000-12-31,2000-12-31,2000,51
2000-12-31,Z31122000,Oerlikon,R00115,17876.0,Definitiv,Kreis 11 (ab 1970),R01800,2000-12-31,2000-12-31,2000,115
2000-12-31,Z31122000,Langstrasse,R00042,10237.0,Definitiv,Kreis 4 (ab 1915),R00700,2000-12-31,2000-12-31,2000,42
2000-12-31,Z31122000,Saatlen,R00121,6338.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2000-12-31,2000-12-31,2000,121
2000-12-31,Z31122000,Hottingen,R00072,10147.0,Definitiv,Kreis 7 (ab 1934),R01300,2000-12-31,2000-12-31,2000,72
2000-12-31,Z31122000,Hirzenbach,R00123,11281.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,2000-12-31,2000-12-31,2000,123
2000-12-31,Z31122000,Friesenberg,R00033,9972.0,Definitiv,Kreis 3 (ab 1915),R00600,2000-12-31,2000-12-31,2000,33
2000-12-31,Z31122000,Seefeld,R00081,4989.0,Definitiv,Kreis 8 (ab 1915),R01100,2000-12-31,2000-12-31,2000,81
2000-12-31,Z31122000,Hard,R00044,12875.0,Definitiv,Kreis 4 (ab 1915),R00700,2000-12-31,2000-12-31,2000,44
2000-12-31,Z31122000,Escher Wyss,R00052,1929.0,Definitiv,Kreis 5 (ab 1915),R00800,2000-12-31,2000-12-31,2000,52
2000-12-31,Z31122000,City,R00014,929.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,2000-12-31,2000-12-31,2000,14
2000-12-31,Z31122000,Seebach,R00119,17870.0,Definitiv,Kreis 11 (ab 1970),R01800,2000-12-31,2000-12-31,2000,119
2000-12-31,Z31122000,Lindenhof,R00013,989.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,2000-12-31,2000-12-31,2000,13
2000-12-31,Z31122000,Hirslanden,R00073,6759.0,Definitiv,Kreis 7 (ab 1934),R01300,2000-12-31,2000-12-31,2000,73
2000-12-31,Z31122000,Hochschulen,R00012,759.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,2000-12-31,2000-12-31,2000,12
2000-12-31,Z31122000,Werd,R00041,3917.0,Definitiv,Kreis 4 (ab 1915),R00700,2000-12-31,2000-12-31,2000,41
2000-12-31,Z31122000,Sihlfeld,R00034,20887.0,Definitiv,Kreis 3 (ab 1915),R00600,2000-12-31,2000-12-31,2000,34
2000-12-31,Z31122000,Witikon,R00074,9544.0,Definitiv,Kreis 7 (ab 1934),R01300,2000-12-31,2000-12-31,2000,74
2000-12-31,Z31122000,Rathaus,R00011,3109.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,2000-12-31,2000-12-31,2000,11
2000-12-31,Z31122000,Wipkingen,R00102,15704.0,Definitiv,Kreis 10 (ab 1934),R01500,2000-12-31,2000-12-31,2000,102
2000-12-31,Z31122000,Mühlebach,R00082,5545.0,Definitiv,Kreis 8 (ab 1915),R01100,2000-12-31,2000-12-31,2000,82
2000-12-31,Z31122000,Alt-Wiedikon,R00031,14789.0,Definitiv,Kreis 3 (ab 1915),R00600,2000-12-31,2000-12-31,2000,31
2000-12-31,Z31122000,Unterstrass,R00061,19933.0,Definitiv,Kreis 6 (ab 1934),R01200,2000-12-31,2000-12-31,2000,61
2000-12-31,Z31122000,Leimbach,R00023,4644.0,Definitiv,Kreis 2 (ab 1893),R00200,2000-12-31,2000-12-31,2000,23
2000-12-31,Z31122000,Oberstrass,R00063,9864.0,Definitiv,Kreis 6 (ab 1934),R01200,2000-12-31,2000-12-31,2000,63
2000-12-31,Z31122000,Affoltern,R00111,18387.0,Definitiv,Kreis 11 (ab 1970),R01800,2000-12-31,2000-12-31,2000,111
2000-12-31,Z31122000,Fluntern,R00071,7267.0,Definitiv,Kreis 7 (ab 1934),R01300,2000-12-31,2000-12-31,2000,71
2000-12-31,Z31122000,Weinegg,R00083,4804.0,Definitiv,Kreis 8 (ab 1915),R01100,2000-12-31,2000-12-31,2000,83
1999-12-31,Z31121999,Hochschulen,R00012,769.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1999-12-31,1999-12-31,1999,12
1999-12-31,Z31121999,Gewerbeschule,R00051,9594.0,Definitiv,Kreis 5 (ab 1915),R00800,1999-12-31,1999-12-31,1999,51
1999-12-31,Z31121999,Saatlen,R00121,6554.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,1999-12-31,1999-12-31,1999,121
1999-12-31,Z31121999,Mühlebach,R00082,5527.0,Definitiv,Kreis 8 (ab 1915),R01100,1999-12-31,1999-12-31,1999,82
1999-12-31,Z31121999,Friesenberg,R00033,10013.0,Definitiv,Kreis 3 (ab 1915),R00600,1999-12-31,1999-12-31,1999,33
1999-12-31,Z31121999,Seefeld,R00081,4969.0,Definitiv,Kreis 8 (ab 1915),R01100,1999-12-31,1999-12-31,1999,81
1999-12-31,Z31121999,Alt-Wiedikon,R00031,14889.0,Definitiv,Kreis 3 (ab 1915),R00600,1999-12-31,1999-12-31,1999,31
1999-12-31,Z31121999,Wipkingen,R00102,15531.0,Definitiv,Kreis 10 (ab 1934),R01500,1999-12-31,1999-12-31,1999,102
1999-12-31,Z31121999,Schwamendingen-Mitte,R00122,10390.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,1999-12-31,1999-12-31,1999,122
1999-12-31,Z31121999,Höngg,R00101,20559.0,Definitiv,Kreis 10 (ab 1934),R01500,1999-12-31,1999-12-31,1999,101
1999-12-31,Z31121999,Altstetten,R00092,27928.0,Definitiv,Kreis 9 (ab 1934),R01400,1999-12-31,1999-12-31,1999,92
1999-12-31,Z31121999,Affoltern,R00111,18468.0,Definitiv,Kreis 11 (ab 1970),R01800,1999-12-31,1999-12-31,1999,111
1999-12-31,Z31121999,Lindenhof,R00013,1032.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1999-12-31,1999-12-31,1999,13
1999-12-31,Z31121999,Fluntern,R00071,7298.0,Definitiv,Kreis 7 (ab 1934),R01300,1999-12-31,1999-12-31,1999,71
1999-12-31,Z31121999,Oerlikon,R00115,17368.0,Definitiv,Kreis 11 (ab 1970),R01800,1999-12-31,1999-12-31,1999,115
1999-12-31,Z31121999,Escher Wyss,R00052,1953.0,Definitiv,Kreis 5 (ab 1915),R00800,1999-12-31,1999-12-31,1999,52
1999-12-31,Z31121999,Sihlfeld,R00034,20997.0,Definitiv,Kreis 3 (ab 1915),R00600,1999-12-31,1999-12-31,1999,34
1999-12-31,Z31121999,Wollishofen,R00021,15896.0,Definitiv,Kreis 2 (ab 1893),R00200,1999-12-31,1999-12-31,1999,21
1999-12-31,Z31121999,Oberstrass,R00063,9897.0,Definitiv,Kreis 6 (ab 1934),R01200,1999-12-31,1999-12-31,1999,63
1999-12-31,Z31121999,Witikon,R00074,9554.0,Definitiv,Kreis 7 (ab 1934),R01300,1999-12-31,1999-12-31,1999,74
1999-12-31,Z31121999,Langstrasse,R00042,10370.0,Definitiv,Kreis 4 (ab 1915),R00700,1999-12-31,1999-12-31,1999,42
1999-12-31,Z31121999,Seebach,R00119,17889.0,Definitiv,Kreis 11 (ab 1970),R01800,1999-12-31,1999-12-31,1999,119
1999-12-31,Z31121999,Weinegg,R00083,4800.0,Definitiv,Kreis 8 (ab 1915),R01100,1999-12-31,1999-12-31,1999,83
1999-12-31,Z31121999,Hirslanden,R00073,6837.0,Definitiv,Kreis 7 (ab 1934),R01300,1999-12-31,1999-12-31,1999,73
1999-12-31,Z31121999,Rathaus,R00011,3104.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1999-12-31,1999-12-31,1999,11
1999-12-31,Z31121999,Unterstrass,R00061,20083.0,Definitiv,Kreis 6 (ab 1934),R01200,1999-12-31,1999-12-31,1999,61
1999-12-31,Z31121999,Enge,R00024,8134.0,Definitiv,Kreis 2 (ab 1893),R00200,1999-12-31,1999-12-31,1999,24
1999-12-31,Z31121999,Werd,R00041,3966.0,Definitiv,Kreis 4 (ab 1915),R00700,1999-12-31,1999-12-31,1999,41
1999-12-31,Z31121999,Hirzenbach,R00123,11119.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,1999-12-31,1999-12-31,1999,123
1999-12-31,Z31121999,Hard,R00044,12951.0,Definitiv,Kreis 4 (ab 1915),R00700,1999-12-31,1999-12-31,1999,44
1999-12-31,Z31121999,Hottingen,R00072,10307.0,Definitiv,Kreis 7 (ab 1934),R01300,1999-12-31,1999-12-31,1999,72
1999-12-31,Z31121999,Albisrieden,R00091,16341.0,Definitiv,Kreis 9 (ab 1934),R01400,1999-12-31,1999-12-31,1999,91
1999-12-31,Z31121999,Leimbach,R00023,4650.0,Definitiv,Kreis 2 (ab 1893),R00200,1999-12-31,1999-12-31,1999,23
1999-12-31,Z31121999,City,R00014,967.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1999-12-31,1999-12-31,1999,14
1998-12-31,Z31121998,Witikon,R00074,9553.0,Definitiv,Kreis 7 (ab 1934),R01300,1998-12-31,1998-12-31,1998,74
1998-12-31,Z31121998,Altstetten,R00092,27656.0,Definitiv,Kreis 9 (ab 1934),R01400,1998-12-31,1998-12-31,1998,92
1998-12-31,Z31121998,Langstrasse,R00042,10399.0,Definitiv,Kreis 4 (ab 1915),R00700,1998-12-31,1998-12-31,1998,42
1998-12-31,Z31121998,Unterstrass,R00061,20266.0,Definitiv,Kreis 6 (ab 1934),R01200,1998-12-31,1998-12-31,1998,61
1998-12-31,Z31121998,Wollishofen,R00021,15826.0,Definitiv,Kreis 2 (ab 1893),R00200,1998-12-31,1998-12-31,1998,21
1998-12-31,Z31121998,Alt-Wiedikon,R00031,14975.0,Definitiv,Kreis 3 (ab 1915),R00600,1998-12-31,1998-12-31,1998,31
1998-12-31,Z31121998,Hard,R00044,12871.0,Definitiv,Kreis 4 (ab 1915),R00700,1998-12-31,1998-12-31,1998,44
1998-12-31,Z31121998,Hirzenbach,R00123,11015.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,1998-12-31,1998-12-31,1998,123
1998-12-31,Z31121998,Werd,R00041,3913.0,Definitiv,Kreis 4 (ab 1915),R00700,1998-12-31,1998-12-31,1998,41
1998-12-31,Z31121998,Friesenberg,R00033,10029.0,Definitiv,Kreis 3 (ab 1915),R00600,1998-12-31,1998-12-31,1998,33
1998-12-31,Z31121998,Hochschulen,R00012,792.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1998-12-31,1998-12-31,1998,12
1998-12-31,Z31121998,Weinegg,R00083,4816.0,Definitiv,Kreis 8 (ab 1915),R01100,1998-12-31,1998-12-31,1998,83
1998-12-31,Z31121998,Albisrieden,R00091,16548.0,Definitiv,Kreis 9 (ab 1934),R01400,1998-12-31,1998-12-31,1998,91
1998-12-31,Z31121998,Schwamendingen-Mitte,R00122,10174.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,1998-12-31,1998-12-31,1998,122
1998-12-31,Z31121998,Wipkingen,R00102,15643.0,Definitiv,Kreis 10 (ab 1934),R01500,1998-12-31,1998-12-31,1998,102
1998-12-31,Z31121998,Seebach,R00119,17906.0,Definitiv,Kreis 11 (ab 1970),R01800,1998-12-31,1998-12-31,1998,119
1998-12-31,Z31121998,Fluntern,R00071,7272.0,Definitiv,Kreis 7 (ab 1934),R01300,1998-12-31,1998-12-31,1998,71
1998-12-31,Z31121998,Gewerbeschule,R00051,9464.0,Definitiv,Kreis 5 (ab 1915),R00800,1998-12-31,1998-12-31,1998,51
1998-12-31,Z31121998,Saatlen,R00121,6568.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,1998-12-31,1998-12-31,1998,121
1998-12-31,Z31121998,Seefeld,R00081,5087.0,Definitiv,Kreis 8 (ab 1915),R01100,1998-12-31,1998-12-31,1998,81
1998-12-31,Z31121998,Mühlebach,R00082,5461.0,Definitiv,Kreis 8 (ab 1915),R01100,1998-12-31,1998-12-31,1998,82
1998-12-31,Z31121998,Escher Wyss,R00052,1579.0,Definitiv,Kreis 5 (ab 1915),R00800,1998-12-31,1998-12-31,1998,52
1998-12-31,Z31121998,Leimbach,R00023,4619.0,Definitiv,Kreis 2 (ab 1893),R00200,1998-12-31,1998-12-31,1998,23
1998-12-31,Z31121998,Oberstrass,R00063,9907.0,Definitiv,Kreis 6 (ab 1934),R01200,1998-12-31,1998-12-31,1998,63
1998-12-31,Z31121998,Affoltern,R00111,18469.0,Definitiv,Kreis 11 (ab 1970),R01800,1998-12-31,1998-12-31,1998,111
1998-12-31,Z31121998,Enge,R00024,8150.0,Definitiv,Kreis 2 (ab 1893),R00200,1998-12-31,1998-12-31,1998,24
1998-12-31,Z31121998,Höngg,R00101,20054.0,Definitiv,Kreis 10 (ab 1934),R01500,1998-12-31,1998-12-31,1998,101
1998-12-31,Z31121998,Rathaus,R00011,3050.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1998-12-31,1998-12-31,1998,11
1998-12-31,Z31121998,Sihlfeld,R00034,21018.0,Definitiv,Kreis 3 (ab 1915),R00600,1998-12-31,1998-12-31,1998,34
1998-12-31,Z31121998,Hirslanden,R00073,6702.0,Definitiv,Kreis 7 (ab 1934),R01300,1998-12-31,1998-12-31,1998,73
1998-12-31,Z31121998,Hottingen,R00072,10240.0,Definitiv,Kreis 7 (ab 1934),R01300,1998-12-31,1998-12-31,1998,72
1998-12-31,Z31121998,City,R00014,1030.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1998-12-31,1998-12-31,1998,14
1998-12-31,Z31121998,Oerlikon,R00115,17026.0,Definitiv,Kreis 11 (ab 1970),R01800,1998-12-31,1998-12-31,1998,115
1998-12-31,Z31121998,Lindenhof,R00013,995.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1998-12-31,1998-12-31,1998,13
1997-12-31,Z31121997,Sihlfeld,R00034,21132.0,Definitiv,Kreis 3 (ab 1915),R00600,1997-12-31,1997-12-31,1997,34
1997-12-31,Z31121997,Saatlen,R00121,6428.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,1997-12-31,1997-12-31,1997,121
1997-12-31,Z31121997,Affoltern,R00111,18177.0,Definitiv,Kreis 11 (ab 1970),R01800,1997-12-31,1997-12-31,1997,111
1997-12-31,Z31121997,Friesenberg,R00033,9991.0,Definitiv,Kreis 3 (ab 1915),R00600,1997-12-31,1997-12-31,1997,33
1997-12-31,Z31121997,Hottingen,R00072,10326.0,Definitiv,Kreis 7 (ab 1934),R01300,1997-12-31,1997-12-31,1997,72
1997-12-31,Z31121997,Hard,R00044,12884.0,Definitiv,Kreis 4 (ab 1915),R00700,1997-12-31,1997-12-31,1997,44
1997-12-31,Z31121997,Wipkingen,R00102,15817.0,Definitiv,Kreis 10 (ab 1934),R01500,1997-12-31,1997-12-31,1997,102
1997-12-31,Z31121997,Hirzenbach,R00123,11013.0,Definitiv,altes Quartier Schwamendingen (1934-1969); Kreis 12 (ab 1970),R01700,1997-12-31,1997-12-31,1997,123
1997-12-31,Z31121997,Escher Wyss,R00052,1622.0,Definitiv,Kreis 5 (ab 1915),R00800,1997-12-31,1997-12-31,1997,52
1997-12-31,Z31121997,Rathaus,R00011,3083.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1997-12-31,1997-12-31,1997,11
1997-12-31,Z31121997,Mühlebach,R00082,5474.0,Definitiv,Kreis 8 (ab 1915),R01100,1997-12-31,1997-12-31,1997,82
1997-12-31,Z31121997,Höngg,R00101,19793.0,Definitiv,Kreis 10 (ab 1934),R01500,1997-12-31,1997-12-31,1997,101
1997-12-31,Z31121997,Albisrieden,R00091,16630.0,Definitiv,Kreis 9 (ab 1934),R01400,1997-12-31,1997-12-31,1997,91
1997-12-31,Z31121997,Werd,R00041,3928.0,Definitiv,Kreis 4 (ab 1915),R00700,1997-12-31,1997-12-31,1997,41
1997-12-31,Z31121997,Wollishofen,R00021,15820.0,Definitiv,Kreis 2 (ab 1893),R00200,1997-12-31,1997-12-31,1997,21
1997-12-31,Z31121997,Alt-Wiedikon,R00031,15000.0,Definitiv,Kreis 3 (ab 1915),R00600,1997-12-31,1997-12-31,1997,31
1997-12-31,Z31121997,Witikon,R00074,9577.0,Definitiv,Kreis 7 (ab 1934),R01300,1997-12-31,1997-12-31,1997,74
1997-12-31,Z31121997,Hochschulen,R00012,762.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1997-12-31,1997-12-31,1997,12
1997-12-31,Z31121997,Unterstrass,R00061,20281.0,Definitiv,Kreis 6 (ab 1934),R01200,1997-12-31,1997-12-31,1997,61
1997-12-31,Z31121997,Oerlikon,R00115,16765.0,Definitiv,Kreis 11 (ab 1970),R01800,1997-12-31,1997-12-31,1997,115
1997-12-31,Z31121997,Seefeld,R00081,5155.0,Definitiv,Kreis 8 (ab 1915),R01100,1997-12-31,1997-12-31,1997,81
1997-12-31,Z31121997,Lindenhof,R00013,1025.0,Definitiv,Kreis 1 (Stadtgebiet vor 1893),R10000,1997-12-31,1997-12-31,1997,13
1997-12-31,Z31121997,Fluntern,R00071,7191.0,Definitiv,Kreis 7 (ab 1934),R01300,1997-12-31,1997-12-31,1997,71
1997-12-31,Z31121997,Altstetten,R00092,27663.0,Definitiv,Kreis 9 (ab 1934),R01400,1997-12-31,1997-12-31,1997,92
1997-12-31,Z31121997,Oberstrass,R00063,9994.0,Definitiv,Kreis 6 (ab 1934),R01200,1997-12-31,1997-12-31,1997,63
1997-12-31,Z31121997,Gewerbeschule,R00051,9525.0,Definitiv,Kreis 5 (ab 1915),R00800,1997-12-31,1997-12-31,1997,51
